vehicle_id,vin_code,registration_id,vehicle_make,vehicle_model,vehicle_variant,vehicle_valuation,vehicle_age,vehicle_mfg_year,vehicle_reg_date,rto_details,vehicle_body_type,vehicle_engine_fuel_type,vehicle_engine_capacity,safety_flag_driver_airbag,safety_flag_passenger_airbag,safety_flag_side_airbag,safety_flag_abs,security_features_flag,kilometers_driven,usage_type,prev_damage_desc,modification_desc,vehicle_transfer_date
VEH-13197,YJC02B38X727635227,DL74B1029,MARUTI,WAGON R,1.0 LXI CNG,557293.75,3,2022,2022-11-28,De-GUR,Hatchback,CNG,998,0,1,1,1,1,122540,Commercial,,,2024-12-13
VEH-13198,HXF03U86N668221225,GJ44C8436,MARUTI,VITARA BREZZA,VXI,487674.98,14,2011,2011-06-04,Ka-MYS,SUV,Petrol,1462,0,0,0,1,1,28823,Private,Minor scratches,,
VEH-13199,LVW49C28Y214500119,WB60A5895,HONDA,AMAZE,1.2 SMT i-VTEC,665000.0,1,2024,2024-12-25,Ma-NAG,Sedan,Petrol,1199,1,1,1,1,0,62813,Private,,Body kit,
VEH-13200,RUU10S32Y992828457,DL94A2082,MARUTI,BALENO HATCHBACK,Delta 1.2,685900.0,3,2022,2022-10-16,Ma-MUM,Hatchback,Petrol,1197,1,1,0,1,0,127083,Private,,Alloy wheels,
VEH-13201,LQS27F65G637231820,TN67B9057,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 Z 7 STR,2256250.0,2,2023,2023-03-06,De-NOI,MUV,Diesel,2755,1,1,0,1,0,131581,Private,,,
VEH-13202,SPL64E83D471813178,GJ84B7325,MARUTI,ALTO 800,LXI,294036.76,6,2019,2019-12-12,Ka-MYS,Hatchback,Petrol,796,0,1,0,0,0,119522,Private,,,
VEH-13203,KCL91L97T210403352,RJ97A1536,MARUTI,SWIFT DZIRE,VDI,593586.7,7,2018,2018-12-27,We-KOL,Sedan,Diesel,1248,0,1,0,1,0,35664,Private,,,
VEH-13204,HDD57Y97D972740662,TN60C7875,MARUTI,SWIFT,VXI,441174.59,9,2016,2016-03-28,De-GUR,Hatchback,Petrol,1197,1,1,0,1,1,29473,Private,Minor scratches,Body kit,
VEH-13205,OCX84Y03A301296548,RJ71B3014,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,631750.0,2,2023,2023-04-10,Ka-BAN,Hatchback,Petrol,1197,1,1,0,1,0,110206,Private,Minor scratches,Alloy wheels,
VEH-13206,ELO80E39C216727121,GJ66B7953,MARUTI,SWIFT,VXI,631750.0,2,2023,2023-04-17,Ka-MYS,Hatchback,Petrol,1197,0,1,0,0,0,74064,Private,,Alloy wheels,
VEH-13207,IHB19S67R573145555,DL07C9681,MAHINDRA,SCORPIO,S11 2WD 7STR,1466111.25,4,2021,2021-02-02,De-GUR,SUV,Diesel,2184,1,1,0,0,0,24162,Private,Minor scratches,Alloy wheels,
VEH-13208,HQP84G62S695694144,GJ89B3419,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,464394.3,8,2017,2017-08-20,Ma-MUM,Hatchback,Petrol,1197,1,0,0,1,1,78635,Private,Dent on door,Alloy wheels,
VEH-13209,ZYW01G38P868109438,DL24A3587,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 Z 7 STR,2256250.0,2,2023,2023-07-10,Ta-MAD,MUV,Diesel,2755,0,0,0,1,1,129427,Private,,Alloy wheels,
VEH-13210,XLF49Q68D112996204,UP41B2724,MARUTI,VITARA BREZZA,VDI,661761.88,9,2016,2016-10-01,Ta-CHE,SUV,Diesel,1248,0,1,0,1,1,81182,Commercial,,,
VEH-13211,WGM61N64Z607014234,KA21B5350,MARUTI,DZIRE,VXI,455040.07,11,2014,2014-07-28,Ta-COI,Sedan,Petrol,1197,1,1,0,1,0,146261,Private,,Alloy wheels,2015-09-20
VEH-13212,JVY47L58J039614383,UP49C7009,MARUTI,WAGON R,1.0 VXI,514425.0,3,2022,2022-09-13,Ma-PUN,Hatchback,Petrol,998,0,0,0,0,0,145534,Private,Dent on door,,
VEH-13213,BIQ17M05B464622635,GJ81C9371,MARUTI,SWIFT,1.2 VXi BS IV,477809.73,6,2019,2019-04-19,De-NOI,Hatchback,Petrol,1197,1,1,0,1,1,109507,Private,Dent on door,,
VEH-13214,VIU40P06N557171590,WB29B6521,MARUTI,DZIRE,VXI,651605.0,4,2021,2021-11-08,Ma-MUM,Sedan,Petrol,1197,1,1,0,1,1,129818,Private,,,2023-09-23
VEH-13215,SSK47F44F181253026,WB79B9440,MARUTI,ALTO 800,LXI,294036.76,6,2019,2019-04-11,Ma-PUN,Hatchback,Petrol,796,0,0,1,1,1,3787,Private,Minor scratches,Body kit,
VEH-13216,MHT02G45L786585671,GJ20B9483,MARUTI,SWIFT DZIRE,VDI,393797.55,15,2010,2010-01-20,We-HOW,Sedan,Diesel,1248,0,1,1,1,0,15399,Private,,,
VEH-13217,CDF51V06A944048254,GJ94B3561,MARUTI,SWIFT,VDI (DIESEL),800000.0,0,2025,2025-01-16,Ka-BAN,Hatchback,Diesel,1248,0,1,1,0,1,119827,Private,,Body kit,
VEH-13218,ITD42X63P438367832,TN35B4537,HONDA,AMAZE,1.2 SMT i-VTEC,541646.66,5,2020,2020-07-10,Ta-CHE,Sedan,Petrol,1199,0,0,0,1,1,49204,Private,,,
VEH-13219,EPN52U41N139505100,MH57A7819,HONDA,CITY,1.5 V MT,1205469.25,4,2021,2021-10-21,Ta-COI,Sedan,Petrol,1498,0,0,0,1,0,131885,Private,Dent on door,,
VEH-13220,NPX15A65M915460604,GJ67D6667,MARUTI,ALTO 800,LXI,279334.92,7,2018,2018-05-20,Ma-NAG,Hatchback,Petrol,796,1,0,1,1,1,141765,Private,Dent on door,,
VEH-13221,JDQ87D11U898881387,WB30A6243,MARUTI,ERTIGA,1.5 VXI CNG,768171.03,7,2018,2018-06-08,Ka-BAN,MUV,CNG,1462,0,1,0,1,0,17942,Private,Minor scratches,,
VEH-13222,VQU31J93G303486774,TN62C2494,MARUTI,ERTIGA,1.5 VXI CNG,851159.03,5,2020,2020-04-20,Ma-PUN,MUV,CNG,1462,1,1,1,1,1,71045,Private,,Alloy wheels,
VEH-13223,JRU77D42Z909252356,KA20A9227,MARUTI,ALTO,K10 VXI,550000.0,0,2025,2025-02-14,Ta-MAD,Hatchback,Petrol,998,1,1,0,0,0,119015,Private,,Body kit,
VEH-13224,CXI05O24R270262773,RJ10D5014,MARUTI,ALTO,K10 VXI,312840.05,11,2014,2014-01-08,We-HOW,Hatchback,Petrol,998,0,1,0,0,0,73270,Private,,Body kit,2016-03-04
VEH-13225,KAM59L54M196549156,WB19A3517,HONDA,AMAZE,1.2 VXMT i-VTEC,650152.02,8,2017,2017-11-21,Ma-PUN,Sedan,Petrol,1199,0,1,0,1,1,20410,Private,,Alloy wheels,
VEH-13226,QYX78L74I587587400,DL25C7795,HYUNDAI,CRETA,1.5 E DIESEL,1001842.69,4,2021,2021-12-07,Ka-MYS,SUV,Diesel,1493,1,1,1,1,0,35781,Private,Minor scratches,,
VEH-13227,OFP82F93U727677350,WB31D7370,MARUTI,ALTO 800,LXI,239494.78,10,2015,2015-02-28,Ka-MYS,Hatchback,Petrol,796,1,0,0,0,1,60111,Private,Dent on door,Alloy wheels,
VEH-13228,IVY99N80F709130263,RJ94D9691,MARUTI,VITARA BREZZA,ZDI PLUS,585209.97,14,2011,2011-09-08,De-GUR,SUV,Diesel,1248,0,0,0,1,0,19961,Private,Minor scratches,,
VEH-13229,YXA70L59I486102727,TN84D7641,MARUTI,WAGON R,1.0 LXI CNG,409662.12,9,2016,2016-03-17,Ta-COI,Hatchback,CNG,998,0,1,0,0,0,122960,Private,Dent on door,,
VEH-13230,VDR77G72K241018823,DL93B1282,MARUTI,BALENO HATCHBACK,Delta 1.2,455040.07,11,2014,2014-04-07,Ma-MUM,Hatchback,Petrol,1197,0,0,0,0,0,48981,Private,,Alloy wheels,
VEH-13231,LPS67S01Q998817070,UP26D5008,MARUTI,VITARA BREZZA,VDI,628673.79,10,2015,2015-10-24,We-HOW,SUV,Diesel,1248,1,1,0,1,0,95003,Commercial,Dent on door,Body kit,
VEH-13232,HLQ68B22W912097130,TN75C4704,MARUTI,BALENO HATCHBACK,Zeta 1.2,733055.62,4,2021,2021-04-08,Ka-MYS,Hatchback,Petrol,1197,1,0,1,0,0,96757,Private,,Alloy wheels,
VEH-13233,UKM13L59F561579087,WB78D8864,MARUTI,BALENO HATCHBACK,Delta 1.2,685900.0,3,2022,2022-06-01,We-HOW,Hatchback,Petrol,1197,1,0,0,0,0,12875,Private,Minor scratches,,2025-01-01
VEH-13234,XGM77K97F241096279,GJ97D5900,HONDA,AMAZE,1.2 VXMT i-VTEC,931000.0,1,2024,2024-02-25,Ma-PUN,Sedan,Petrol,1199,0,0,0,0,1,65521,Private,,,
VEH-13235,AAQ21Q73K645523602,RJ39D7022,MARUTI,BALENO HATCHBACK,Zeta 1.2,733055.62,4,2021,2021-04-08,We-HOW,Hatchback,Petrol,1197,1,1,0,0,0,56512,Private,,Body kit,
VEH-13236,SHH83C74K467881573,KA55B5815,MARUTI,BALENO HATCHBACK,Zeta 1.2,486324.08,12,2013,2013-09-07,We-KOL,Hatchback,Petrol,1197,0,1,1,1,0,64788,Private,,,
VEH-13237,CPN22A96Z539778114,WB42A4293,MARUTI,DZIRE,VXI,619024.75,5,2020,2020-07-10,Ka-BAN,Sedan,Petrol,1197,1,1,0,1,0,141400,Private,,Body kit,
VEH-13238,LCN04T57N912378841,KA72C8077,HONDA,AMAZE,1.2 SMT i-VTEC,700000.0,0,2025,2025-05-05,De-NOI,Sedan,Petrol,1199,0,0,1,0,0,59562,Private,,Alloy wheels,
VEH-13239,QQG70Y51W443301885,RJ77D2261,MARUTI,VITARA BREZZA,ZDI PLUS,585209.97,14,2011,2011-08-24,De-GUR,SUV,Diesel,1248,1,0,0,0,0,60794,Private,,,
VEH-13240,BLM21S31A560637201,UP51C8540,MARUTI,SWIFT,1.2 VXi BS IV,502957.61,5,2020,2020-07-19,De-GUR,Hatchback,Petrol,1197,1,0,1,1,1,66565,Private,Minor scratches,,2021-10-09
VEH-13241,NBA06Y32M659689957,MH18A4585,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,403359.62,9,2016,2016-06-16,Ma-MUM,Hatchback,Petrol,1197,1,1,0,1,0,60986,Private,Dent on door,,
VEH-13242,DCU32J43D609104317,WB49B3708,MARUTI,SWIFT,1.2 VXi BS IV,650000.0,0,2025,2025-12-15,Ka-MYS,Hatchback,Petrol,1197,0,0,1,1,0,52113,Private,,,
VEH-13243,XSV51L80V596408373,KA73A2477,MAHINDRA,SCORPIO,S9 2WD 7STR,1117339.67,7,2018,2018-06-15,Ma-PUN,SUV,Diesel,2184,1,0,1,0,1,36112,Private,,Body kit,
VEH-13244,ICI54Z01C274454373,MH96C9003,HONDA,AMAZE,VX PETROL,529552.89,12,2013,2013-05-04,Ma-PUN,Sedan,Petrol,1199,1,1,0,0,1,84817,Commercial,Minor scratches,Body kit,
VEH-13245,DWD60F60K999925239,MH32A1696,HONDA,CITY,1.5 V MT,1033539.2,7,2018,2018-12-12,We-KOL,Sedan,Petrol,1498,1,1,0,1,0,56273,Private,Dent on door,,
VEH-13246,QZW67Q29Q898042595,RJ53C5080,MARUTI,SWIFT,1.2 VXi BS IV,409662.12,9,2016,2016-07-03,De-NOI,Hatchback,Petrol,1197,0,1,0,1,1,66131,Private,Minor scratches,Body kit,
VEH-13247,TIJ30S81I656633521,TN13A5477,HONDA,CITY,1.5 V MT,886130.67,10,2015,2015-12-19,De-NOI,Sedan,Petrol,1498,1,0,0,0,0,149102,Commercial,,Alloy wheels,
VEH-13248,HXK48N29N869798280,MH26D7015,HONDA,AMAZE,1.2 VXMT i-VTEC,477921.48,14,2011,2011-12-20,De-GUR,Sedan,Petrol,1199,0,1,0,1,1,6575,Private,,,
VEH-13249,BTU68Y24D441948748,GJ42C1359,HONDA,CITY,1.5 V MT,1268915.0,3,2022,2022-10-13,Ka-MYS,Sedan,Petrol,1498,1,1,1,0,1,43020,Private,Dent on door,,
VEH-13250,UYG47V65B578500988,MH41A1720,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,521284.0,4,2021,2021-11-25,Ma-PUN,Hatchback,Petrol,1197,0,0,0,1,1,118689,Private,Minor scratches,Alloy wheels,
VEH-13251,BQB54J80F889802883,TN96D7647,MARUTI,DZIRE,VXI,685900.0,3,2022,2022-11-27,Ta-COI,Sedan,Petrol,1197,0,1,1,0,0,4370,Private,,Alloy wheels,2024-09-15
VEH-13252,GAX81J64K876636891,GJ64A2752,MARUTI,BALENO HATCHBACK,Delta 1.2,478989.55,10,2015,2015-06-18,Ma-PUN,Hatchback,Petrol,1197,0,1,0,1,1,53127,Private,Minor scratches,,
VEH-13253,ZFA09H57T301387152,TN59C6135,MARUTI,ALTO,K10 VXI,268221.24,14,2011,2011-10-06,Ka-BAN,Hatchback,Petrol,998,0,0,1,1,0,40191,Private,,,
VEH-13254,FRY68I03Z969114915,WB90A3109,HONDA,AMAZE,1.2 SMT i-VTEC,514564.32,6,2019,2019-11-04,Ka-BAN,Sedan,Petrol,1199,1,0,0,1,1,81706,Private,,Alloy wheels,
VEH-13255,UIS67H91G765789780,TN70B1598,MARUTI,DZIRE,VXI,685900.0,3,2022,2022-10-21,De-NEW,Sedan,Petrol,1197,1,0,0,0,0,94775,Private,Minor scratches,Body kit,
VEH-13256,CDQ80S27X800817965,KA77C8001,MARUTI,BALENO HATCHBACK,Zeta 1.2,438907.48,14,2011,2011-04-06,We-HOW,Hatchback,Petrol,1197,0,1,0,0,1,134087,Private,Dent on door,,2012-11-29
VEH-13257,HPY02S82X279489423,TN66C3776,HONDA,AMAZE,1.2 VXMT i-VTEC,840227.5,3,2022,2022-10-09,De-GUR,Sedan,Petrol,1199,1,0,0,0,0,144158,Private,Dent on door,,
VEH-13258,KFD24X41F279962507,TN18D6531,HONDA,AMAZE,1.5 SMT i-DTEC,692330.31,4,2021,2021-08-18,Ma-PUN,Sedan,Diesel,1498,1,0,0,0,0,7403,Private,,,
VEH-13259,OKC64T83M916611451,KA43C9136,MARUTI,VITARA BREZZA,VXI,663420.43,8,2017,2017-09-27,Ta-COI,SUV,Petrol,1462,1,0,0,1,0,87114,Private,Dent on door,,
VEH-13260,NIB64O36R159653773,WB10D8291,MARUTI,SWIFT,VXI,700000.0,0,2025,2025-11-14,Ma-PUN,Hatchback,Petrol,1197,0,1,0,0,0,133723,Private,,Body kit,
VEH-13261,STI71B13A636458606,GJ41C8625,HONDA,AMAZE,VX PETROL,758305.32,5,2020,2020-01-22,Ma-PUN,Sedan,Petrol,1199,0,1,1,1,1,120997,Private,Minor scratches,Alloy wheels,2022-01-20
VEH-13262,KVU53F17U764521342,DL71B5549,HONDA,CITY,1.5 V MT,981862.24,8,2017,2017-12-18,Ma-PUN,Sedan,Petrol,1498,1,0,0,1,0,121988,Private,,Body kit,
VEH-13263,UZH27H94L811259471,WB14A3103,MARUTI,SWIFT,VDI (DIESEL),478989.55,10,2015,2015-11-10,Ta-MAD,Hatchback,Diesel,1248,1,1,0,1,0,57667,Private,Dent on door,,2017-07-24
VEH-13264,IFC54F60T474786037,WB58B8329,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 ZX AT 7 STR,1556716.04,10,2015,2015-03-07,Ma-PUN,MUV,Diesel,2755,0,0,1,1,1,73613,Private,Minor scratches,Body kit,
VEH-13265,XJK29A77C499172593,GJ82D1640,MARUTI,SWIFT,1.2 VXi BS IV,453919.24,7,2018,2018-07-25,De-NEW,Hatchback,Petrol,1197,1,0,0,0,0,138927,Private,Dent on door,,
VEH-13266,EYA74L06P223612704,MH74A1457,MARUTI,BALENO HATCHBACK,Zeta 1.2,696402.84,5,2020,2020-02-06,Ma-MUM,Hatchback,Petrol,1197,1,0,0,1,0,99514,Commercial,,,
VEH-13267,FAY49J49E042539994,DL30C3061,MARUTI,VITARA BREZZA,VDI,486455.79,15,2010,2010-02-16,De-GUR,SUV,Diesel,1248,0,0,0,0,1,100430,Private,,,
VEH-13268,PKR53R92R839420909,GJ97A8030,MARUTI,VITARA BREZZA,ZDI PLUS,1140000.0,1,2024,2024-11-02,We-KOL,SUV,Diesel,1248,0,0,0,1,1,121646,Private,Minor scratches,Alloy wheels,
VEH-13269,BVZ71K42C388104718,KA87D9017,MARUTI,SWIFT,1.2 VXi BS IV,409662.12,9,2016,2016-04-16,Ma-MUM,Hatchback,Petrol,1197,0,1,0,0,1,35728,Private,Dent on door,,
VEH-13270,VXH51Z37C187601024,WB37C8987,MARUTI,BALENO HATCHBACK,Delta 1.2,685900.0,3,2022,2022-06-05,De-NOI,Hatchback,Petrol,1197,1,0,1,1,1,95677,Private,,Body kit,
VEH-13271,PAI40T85I621667957,TN42C3433,MARUTI,ERTIGA,1.5 VXI CNG,768171.03,7,2018,2018-12-08,Ka-BAN,MUV,CNG,1462,0,1,1,1,1,132283,Private,Minor scratches,,
VEH-13272,BUO18B25R822878189,WB62A6834,MAHINDRA,SCORPIO,S11 2WD 7STR,1257007.13,7,2018,2018-01-25,Ta-MAD,SUV,Diesel,2184,1,0,0,1,0,80559,Private,,Alloy wheels,2020-01-10
VEH-13273,FVG59R70P363927120,UP75C7445,MARUTI,SWIFT,VXI,514564.32,6,2019,2019-10-07,Ta-COI,Hatchback,Petrol,1197,1,0,0,0,0,123059,Private,,,
VEH-13274,FSX09W51U586414897,RJ17B1098,MARUTI,VITARA BREZZA,ZDI PLUS,682560.11,11,2014,2014-05-24,Ka-BAN,SUV,Diesel,1248,0,1,0,1,0,87986,Private,,Body kit,2016-04-08
VEH-13275,NNP37B81K442901528,MH74A9258,MARUTI,SWIFT,1.2 VXi BS IV,453919.24,7,2018,2018-11-19,Ma-MUM,Hatchback,Petrol,1197,1,0,1,0,0,140602,Private,Minor scratches,,
VEH-13276,ITF22U52S808423729,TN30B6712,MARUTI,ALTO,K10 VXI,447978.44,4,2021,2021-01-05,De-NEW,Hatchback,Petrol,998,1,0,0,0,1,149512,Private,,,
VEH-13277,BAF10L35B025089262,UP44B7135,MARUTI,SWIFT DZIRE,VDI,563907.37,8,2017,2017-06-04,De-NOI,Sedan,Diesel,1248,1,0,1,1,0,55912,Private,Dent on door,Alloy wheels,
VEH-13278,BUO68F46M780960839,KA45C8963,HONDA,AMAZE,1.2 SMT i-VTEC,441174.59,9,2016,2016-06-19,We-KOL,Sedan,Petrol,1199,1,0,0,1,0,9353,Private,Minor scratches,Alloy wheels,
VEH-13279,AAB94I44J586143219,KA79A2288,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,341372.49,14,2011,2011-01-08,Ka-BAN,Hatchback,Petrol,1197,0,1,1,1,0,8752,Private,Minor scratches,,
VEH-13280,FTX47I38U281481296,MH65C3230,MARUTI,ALTO 800,LXI,205336.83,13,2012,2012-05-12,De-GUR,Hatchback,Petrol,796,1,1,0,1,1,18842,Private,Dent on door,Alloy wheels,
VEH-13281,HPH70L64J016670405,GJ46C3167,HONDA,AMAZE,VX PETROL,758305.32,5,2020,2020-04-17,Ma-MUM,Sedan,Petrol,1199,1,1,0,1,1,65866,Private,Minor scratches,Alloy wheels,2022-12-01
VEH-13282,QUU50Z11O591466036,KA24C7674,MARUTI,ERTIGA,1.5 VXI CNG,594396.1,12,2013,2013-07-15,Ta-COI,MUV,CNG,1462,0,0,0,0,0,42605,Private,Minor scratches,,
VEH-13283,QKL24C70N240532122,WB21D4370,MARUTI,VITARA BREZZA,ZDI PLUS,1028850.0,3,2022,2022-03-02,Ta-COI,SUV,Diesel,1248,0,1,0,1,0,54456,Private,Dent on door,,
VEH-13284,IOK95R09Y330084450,KA88B4245,MARUTI,WAGON R,1.0 LXI CNG,409662.12,9,2016,2016-07-12,Ta-COI,Hatchback,CNG,998,1,1,1,1,1,132023,Private,,Alloy wheels,
VEH-13285,BOD36T41G957558453,RJ69A9990,MARUTI,VITARA BREZZA,ZDI PLUS,882110.27,6,2019,2019-08-19,De-NOI,SUV,Diesel,1248,0,0,1,1,0,82983,Private,,,
VEH-13286,LWF24X77U360460900,DL19C5607,HONDA,AMAZE,VX PETROL,477921.48,14,2011,2011-10-20,De-GUR,Sedan,Petrol,1199,1,1,0,1,0,88648,Private,,,
VEH-13287,HQQ00V21Z449075468,RJ09A2400,HYUNDAI,CRETA,1.4 E Plus,1173250.0,2,2023,2023-05-07,De-NOI,SUV,Diesel,1582,1,1,0,1,0,54825,Private,Dent on door,,
VEH-13288,NHI71J17J999898137,UP86C7222,HYUNDAI,VENUE,1.2 S PETROL,414523.73,14,2011,2011-11-14,Ma-NAG,SUV,Petrol,1197,0,0,0,1,0,107080,Private,,Body kit,
VEH-13289,CNW49P95W131705144,RJ78B1417,MARUTI,ALTO,K10 VXI,447978.44,4,2021,2021-11-18,De-NOI,Hatchback,Petrol,998,0,0,1,1,0,94252,Private,Minor scratches,,
VEH-13290,ODG68J35L528478058,RJ47A6774,MARUTI,VITARA BREZZA,VXI,735091.89,6,2019,2019-01-19,De-GUR,SUV,Petrol,1462,1,1,0,1,0,31639,Private,,Alloy wheels,
VEH-13291,GOS32W00Z124463987,KA16C3106,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,296506.39,15,2010,2010-02-15,Ta-COI,Hatchback,Petrol,1197,0,0,0,0,1,128357,Private,Minor scratches,Alloy wheels,2011-09-29
VEH-13292,UVY42V94F535983240,UP07D1939,MARUTI,VITARA BREZZA,VXI,630249.41,9,2016,2016-03-10,We-KOL,SUV,Petrol,1462,0,0,0,1,1,135235,Private,,Body kit,
VEH-13293,DAF00J93B017832755,GJ05A8044,HONDA,AMAZE,1.5 SMT i-DTEC,535712.0,9,2016,2016-03-01,De-NEW,Sedan,Diesel,1498,1,0,0,1,0,52238,Private,Minor scratches,Alloy wheels,
VEH-13294,EWS85N18E235794433,UP57D8644,MARUTI,SWIFT,VDI (DIESEL),455040.07,11,2014,2014-11-24,Ma-PUN,Hatchback,Diesel,1248,0,1,0,1,0,134686,Private,Dent on door,,
VEH-13295,QER74Y81X190820308,GJ55B8593,MARUTI,WAGON R,1.0 VXI,277974.74,15,2010,2010-07-13,Ta-COI,Hatchback,Petrol,998,1,1,0,1,1,104349,Private,,Alloy wheels,
VEH-13296,WCA18M12T311633762,RJ38A1162,MARUTI,VITARA BREZZA,ZDI PLUS,977407.5,4,2021,2021-01-11,De-NOI,SUV,Diesel,1248,0,0,0,1,0,75180,Private,,,
VEH-13297,NGC05U49W875390836,UP68C2059,MARUTI,SWIFT,VXI,665000.0,1,2024,2024-12-09,Ka-BAN,Hatchback,Petrol,1197,1,1,0,1,1,103384,Private,Dent on door,,
VEH-13298,IBQ73P32P965112621,DL53D6346,MARUTI,BALENO HATCHBACK,Zeta 1.2,416962.11,15,2010,2010-09-16,We-KOL,Hatchback,Petrol,1197,1,1,0,1,1,106993,Private,,Alloy wheels,
VEH-13299,ELH01C29M930459186,TN80A1215,MARUTI,VITARA BREZZA,VDI,567378.09,12,2013,2013-06-24,Ma-PUN,SUV,Diesel,1248,0,0,0,1,1,104729,Private,Dent on door,Body kit,
VEH-13300,IXE75V16O849278384,TN76A8699,MARUTI,SWIFT DZIRE,VDI,593586.7,7,2018,2018-03-15,Ka-BAN,Sedan,Diesel,1248,0,1,1,0,1,14928,Private,,Body kit,2019-10-20
VEH-13301,UAB57P11P558803956,RJ69D2801,HONDA,AMAZE,VX PETROL,840227.5,3,2022,2022-04-07,Ta-MAD,Sedan,Petrol,1199,0,0,0,0,1,62985,Private,,,2024-06-01
VEH-13302,KUI92W99X163382341,MH53A9906,MARUTI,BALENO HATCHBACK,Delta 1.2,558669.84,7,2018,2018-11-04,De-GUR,Hatchback,Petrol,1197,1,1,1,1,0,38541,Private,Minor scratches,Body kit,
VEH-13303,EDX55D88P168527934,KA58C6032,MARUTI,DZIRE,VXI,504199.53,9,2016,2016-08-24,De-GUR,Sedan,Petrol,1197,0,0,0,1,0,149605,Private,Minor scratches,,
VEH-13304,MPK71G03H112318274,WB02C3093,MARUTI,WAGON R,1.0 VXI,341280.06,11,2014,2014-04-27,Ta-CHE,Hatchback,Petrol,998,1,1,0,0,1,147729,Private,,,
VEH-13305,MBQ89P17V622803592,KA90A6290,MARUTI,ERTIGA,1.5 VXI CNG,808601.08,6,2019,2019-03-12,We-KOL,MUV,CNG,1462,1,0,0,0,0,28003,Private,,Body kit,
VEH-13306,SDP64N72X942565261,UP15A8975,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,631750.0,2,2023,2023-07-03,Ka-BAN,Hatchback,Petrol,1197,0,1,0,0,1,28192,Private,Minor scratches,,
VEH-13307,AWO10K50U710432509,GJ03C3465,MARUTI,BALENO HATCHBACK,Zeta 1.2,733055.62,4,2021,2021-01-05,We-HOW,Hatchback,Petrol,1197,0,1,0,0,1,99112,Private,,,
VEH-13308,OCW46Y49K905884059,GJ91D1854,MARUTI,VITARA BREZZA,VDI,997500.0,1,2024,2024-06-24,Ka-MYS,SUV,Diesel,1248,1,0,0,1,1,33625,Private,,,
VEH-13309,GCH61V23A235534374,RJ67C3891,MARUTI,BALENO HATCHBACK,Zeta 1.2,538863.25,10,2015,2015-11-17,Ma-PUN,Hatchback,Petrol,1197,0,1,1,1,0,50483,Private,,,
VEH-13310,EZF35Q87G155688012,UP34C4537,MARUTI,ALTO 800,LXI,239494.78,10,2015,2015-07-13,Ta-COI,Hatchback,Petrol,796,0,1,0,0,1,10625,Private,Dent on door,Body kit,
VEH-13311,ZSC23L65Z714811069,UP18A1151,MARUTI,SWIFT DZIRE,VDI,624828.11,6,2019,2019-09-18,Ka-BAN,Sedan,Diesel,1248,1,0,0,0,1,44894,Private,,Body kit,
VEH-13312,SIG35R54H338570807,KA45A3891,MARUTI,ALTO,K10 VXI,364881.24,8,2017,2017-11-25,Ma-NAG,Hatchback,Petrol,998,0,1,0,1,1,113234,Private,,,
VEH-13313,VUA87K29S262175949,WB40A3093,MARUTI,SWIFT,1.2 VXi BS IV,617500.0,1,2024,2024-03-27,We-HOW,Hatchback,Petrol,1197,1,1,0,1,0,94811,Private,Minor scratches,,2026-01-21
VEH-13314,EWQ45V61K995011197,DL26A9124,MARUTI,SWIFT,1.2 VXi BS IV,301139.3,15,2010,2010-04-01,Ma-NAG,Hatchback,Petrol,1197,1,1,0,1,0,47622,Private,,Body kit,
VEH-13315,XRK30Q10U859258203,DL27A7387,MARUTI,SWIFT,1.2 VXi BS IV,650000.0,0,2025,2025-01-01,De-NEW,Hatchback,Petrol,1197,1,1,0,1,0,130304,Private,Dent on door,Body kit,2027-02-15
VEH-13316,GSB28Q85Q911007596,WB84B5462,HONDA,AMAZE,1.2 SMT i-VTEC,441174.59,9,2016,2016-10-27,We-KOL,Sedan,Petrol,1199,0,0,0,1,1,136266,Private,,Alloy wheels,
VEH-13317,ZDK47B27S743356977,RJ71A7466,MARUTI,ERTIGA,1.5 VXI CNG,729762.47,8,2017,2017-06-26,De-NEW,MUV,CNG,1462,1,1,0,1,1,14362,Private,,,
VEH-13318,YXW40L70U456072963,TN15C7447,HONDA,AMAZE,1.2 VXMT i-VTEC,503075.24,13,2012,2012-05-25,Ta-MAD,Sedan,Petrol,1199,0,1,1,0,1,82195,Private,,,2014-02-13
VEH-13319,QQV38C21S287281797,DL24D7925,MAHINDRA,SCORPIO,S9 2WD 7STR,821347.33,13,2012,2012-03-07,Ka-MYS,SUV,Diesel,2184,0,0,1,1,0,137249,Private,,Alloy wheels,
